atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,classe
0.04854826399526265,0.056334107105651975,0.6103310160431165,0.7876201983345218,0.9121284041100972,0.281408766355651,2
1.085577609641365,0.8360606871041761,0.9097021874589264,0.8987347518619783,0.5114717508983428,1.2444102739247662,4
-1.8545396573054487,-2.0480236688648517,-2.4029897051565627,-1.2684328415308426,-0.06800621393809102,-1.7310980818728519,1
0.5788968053683553,0.21204777815190962,0.5738322948162674,1.001988666382537,1.2707908860866595,0.7437353435299242,3
0.052783261522654494,-0.18066553534016247,0.20912087362551743,-0.3333600212686482,-1.143338643687198,0.2716753899091049,1
-0.37142420167707685,-1.0270674357950773,-0.968394329171629,0.4999528487398482,-0.05534289434049092,-1.1062977624246635,1
-1.1011635307761811,-0.8317025133793581,-1.1297960107132212,-0.2366831762286571,0.13618111570611224,-1.3556102723075085,1
1.139322102997115,1.8396363889650038,0.9097021874589264,1.201166555196391,1.1774785691323322,1.2444102739247662,4
-0.37459638287546615,-0.24835890471768676,0.08699176538462512,0.3278732914998592,0.3712258018331678,-0.002402335311482858,1
1.1229428071361505,0.772238898433383,0.9097021874589264,0.9628986827863102,-0.40738727456252105,1.2444102739247662,4
1.0959201138669896,1.70081941324085,0.9097021874589264,0.9315048605306995,-0.23368032312001974,1.2444102739247662,4
-0.3885180149089124,-0.03442601253821768,0.30837753893727926,-0.4557562325538452,0.3960204034182579,0.2802155888174227,1
-1.076585827707606,-1.3736100547201955,-1.802057390703495,-0.3096085882519647,0.5258421448615858,-1.5339684045435138,1
-0.2599131344713234,0.1199756093005081,0.16824447229351633,-0.09433321083603602,-0.19756252936246035,0.4567653834159849,3
0.8590106934880437,0.503701587499017,0.8099324099064611,0.24760144340116327,0.35066330810799895,0.7261990022427058,3
0.8596645603968167,0.9904832276302195,0.9097021874589264,0.7448878456510637,1.5830319099125965,1.2444102739247662,4
1.0061674578669941,0.5797530548097538,0.9097021874589264,1.0365608207435135,0.36043432269433434,0.7053784795023247,4
0.7008786731791612,0.554854390909498,0.9097021874589264,0.11888737579743244,0.0027575697023913466,0.8927325130920077,3
-0.12312601866638793,-0.9887175301900787,-1.0966219834705475,-0.09346257770345531,-0.058458962031018434,-1.0139738906787858,2
0.20923436064523854,0.44299182449844743,0.9097021874589264,0.8301983285741694,0.913610370464165,0.6116804969263916,3
-1.860888025955362,-1.304210132651521,-1.5421634166713003,-1.804216883253381,-1.6380226616441547,-1.5163271092026307,1
0.07309293133107922,-0.29968053178752463,-0.4653920412538463,-0.04203000488593454,0.7936653272275239,-0.891686249531771,3
1.0576869324309792,1.6015646149148859,0.9097021874589264,1.1153892262712224,-0.18431077229886825,1.2444102739247662,3
-0.49959829562452684,-0.9508789561944756,-0.8781664534563207,-1.7601716797173834,-0.4549140205909181,-0.41550930036392125,1
-1.3378064885021572,-2.1391841986156903,-2.131417751659263,-1.9509023008212714,-0.7458130450528473,-1.3203651308369915,1
0.9348938303890397,0.30792645341875824,0.5781937666805587,0.7550835541455894,0.5121229466808992,0.46073333802154826,3
-0.19608571513671344,-0.6904619486697487,-0.7002095748803069,-0.4007035076085416,-1.527318132726246,-0.17764506677154787,3
-0.7139970417872424,-0.6848066447117293,-0.4615017393026915,-0.5518334082713917,-0.21526249724928928,-0.5194057595363546,3
-0.014337819620834916,-0.3367988935130753,-0.13774487544423375,-0.005009902834956061,-0.1266463303541337,-0.023159810503715562,1
