cluster_id,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6
0,-0.5855505227357906,-0.5390205921856797,-0.4381340132560791,-0.11416769062057948,0.22048397116471896,-0.5320344056519
1,0.846968887802382,0.7790533117407505,0.872969094783096,0.6824712124813233,0.013132618168637296,0.8881332117074145
2,-0.8370303368767951,-0.7298706564545671,-0.7064541418093366,-1.2276873965462367,-1.142530357239601,-0.6684599701524403
3,0.37673474145607294,0.17526699365875206,0.40953266715201997,0.5706121665310252,0.7302516331739053,0.18778229229399826
4,1.0024638144137277,1.225367865124581,0.8975057352928805,1.0299512851216743,1.2582139785304007,1.0409477374198586
5,0.2236174858376325,0.04441867193452969,0.29451265418615663,-0.21711610337303672,-0.6785121864177541,0.1706266929528632
6,-1.7334414135494334,-1.753483537677787,-2.012680382424002,-1.8549359044222695,-1.4791477865259957,-1.813705692863567
7,-1.3619413631617359,-1.2924265869333345,-1.4014456951905194,-0.8214003224888107,-0.3534015645740944,-1.3540043978200424
